ts,uid,id.orig_h,id.orig_p,id.resp_h,id.resp_p,version,cipher,curve,server_name,resumed,established,ssl_history,ja3,ja3s,ja4,community_id,cert_chain_fps,client_cert_chain_fps,sni_matches_cert,validation_status,next_protocol
1759293696.78375,Cc3Z0r1CiHrp4WpFSl,10.0.0.1,48998,13.107.226.59,443,TLSv13,TLS_AES_256_GCM_SHA384,secp256r1,main.vscode-cdn.net,False,True,CjiICs,f3688310d458419db8b7152fa9412745,46ca3a127f5443353dfb8cc2e16197e5,t13d1517h2_8daaf6152771_b6f405a00624,1:cQTMzdtjVKKWO3titPi+m4z2IdU=,,,,,
1759292971.024831,CFixuG46JEI9lpB5z2,10.0.0.1,54407,142.251.10.94,443,TLSv13,TLS_AES_128_GCM_SHA256,unknown-4588,beacons.gcp.gvt2.com,True,False,Cs,8ad6fa8e10d33db0352138bf606f48a0,2b0648ab686ee45e0e7c35fcfb0eea7e,q13d0313h3_55b375c5d22e_226f3f127bbe,,,,,,
1759293700.368322,CQe9CWEOFftd3oEji,10.0.0.1,54870,20.50.201.201,443,TLSv13,TLS_AES_256_GCM_SHA384,secp384r1,mobile.events.data.microsoft.com,False,True,CjiICs,06c7c8851b69f67e31df21d5075e2dfd,46ca3a127f5443353dfb8cc2e16197e5,t13d181200_5d04281c6031_02c8e53ee398,1:+ClMlX9fBbo8s1fPZRv+xBhMz7M=,,,,,
1759293660.948033,C8Iamb2686v3AtaWSc,10.0.0.1,35150,172.253.118.94,443,TLSv13,TLS_AES_128_GCM_SHA256,unknown-4588,beacons.gcp.gvt2.com,True,False,Cs,356cf4f1adf7f958e0b15c3c570e927e,2b0648ab686ee45e0e7c35fcfb0eea7e,q13d0313h3_55b375c5d22e_226f3f127bbe,,,,,,
1759292977.579849,CPb9T02oy9k4jHuPad,10.0.0.1,46664,172.253.118.94,443,TLSv13,TLS_AES_128_GCM_SHA256,unknown-4588,beacons.gcp.gvt2.com,True,False,Cs,4d13c0cc3c2c07623f2947852b8b2a8f,2b0648ab686ee45e0e7c35fcfb0eea7e,q13d0313h3_55b375c5d22e_226f3f127bbe,,,,,,
1759292991.91443,CAOdA42tGvSQt9zm32,10.0.0.1,50930,172.253.118.94,443,TLSv13,TLS_AES_128_GCM_SHA256,unknown-4588,beacons.gcp.gvt2.com,False,False,Cs,f34f032ea50ecd813ea5e9a680051d42,eb1d94daa7e0344597e756a1fb6e7054,q13d0311h3_55b375c5d22e_653d80c3fe9d,,,,,,
1759293751.291944,CVcvXg4dB8aLF58rSf,10.0.0.1,59615,172.253.118.94,443,TLSv13,TLS_AES_128_GCM_SHA256,unknown-4588,beacons.gcp.gvt2.com,True,False,Cs,a1b45cfe8e071e9705f54c59cafb37d5,2b0648ab686ee45e0e7c35fcfb0eea7e,q13d0313h3_55b375c5d22e_226f3f127bbe,,,,,,
1759293817.354514,CWqWdm3TuNbed6cD68,10.0.0.1,57422,104.208.16.95,443,TLSv13,TLS_AES_256_GCM_SHA384,secp384r1,mobile.events.data.microsoft.com,False,True,CjiICs,7d6d23d225582f16cc41fc32bb156211,46ca3a127f5443353dfb8cc2e16197e5,t13d1517h2_8daaf6152771_b6f405a00624,1:fQ2CGNsBXhiIhTKc2xiWqzyLYYw=,,,,,
1759293817.619372,CKeZXd4iraNFmYsNrl,10.0.0.1,57438,104.208.16.95,443,TLSv13,TLS_AES_256_GCM_SHA384,secp384r1,mobile.events.data.microsoft.com,False,True,CjiICs,ee01af38681d037971be2e07e7384d61,46ca3a127f5443353dfb8cc2e16197e5,t13d1516h2_8daaf6152771_d8a2da3f94cd,1:4eRJrYAzmalFJtk2e5V4IuHV3fg=,,,,,
1759293664.829645,CrOL04ogapH0uqZTj,10.0.0.1,34207,142.251.10.190,443,TLSv13,TLS_AES_128_GCM_SHA256,unknown-4588,www.youtube.com,True,False,Cs,586b2993f4760cbe364735a84539ccd3,2b0648ab686ee45e0e7c35fcfb0eea7e,q13d0313h3_55b375c5d22e_226f3f127bbe,,,,,,
1759293080.012998,CpaQ7H3X0F4VAsm4j2,10.0.0.1,49176,172.253.118.94,443,TLSv13,TLS_AES_128_GCM_SHA256,unknown-4588,beacons.gcp.gvt2.com,True,False,Cs,08dd9565bd9b9ada941a623e45f6e455,2b0648ab686ee45e0e7c35fcfb0eea7e,q13d0313h3_55b375c5d22e_226f3f127bbe,,,,,,
1759293104.788309,Cq3Bru4hzuxjQzSEK3,10.0.0.1,45783,172.253.118.94,443,TLSv13,TLS_AES_128_GCM_SHA256,unknown-4588,beacons.gcp.gvt2.com,True,False,Cs,c54af8476a36e4110ac33dffbde5ad34,2b0648ab686ee45e0e7c35fcfb0eea7e,q13d0313h3_55b375c5d22e_226f3f127bbe,,,,,,
1759293828.294671,CC0XEK63LBSGxtGuj,10.0.0.1,49923,172.253.118.94,443,TLSv13,TLS_AES_128_GCM_SHA256,unknown-4588,ssl.gstatic.com,True,False,Cs,679023f7085126390cea44d35d36bf00,2b0648ab686ee45e0e7c35fcfb0eea7e,q13d0313h3_55b375c5d22e_226f3f127bbe,,,,,,
1759293814.013955,CcOmRR1gheKe4A6YQ8,10.0.0.1,33948,172.253.118.94,443,TLSv13,TLS_AES_128_GCM_SHA256,unknown-4588,beacons.gcp.gvt2.com,True,False,Cs,a884b08cff9cce241ca05c38525d895c,2b0648ab686ee45e0e7c35fcfb0eea7e,q13d0313h3_55b375c5d22e_226f3f127bbe,,,,,,
1759293924.756342,CD4qfi2DSLJz8QSDX6,10.0.0.1,46416,185.199.108.133,443,TLSv13,TLS_AES_128_GCM_SHA256,unknown-4588,avatars.githubusercontent.com,False,True,CsiI,900f848b1d36e91facee3acf7307382c,f4febc55ea12b31ae17cfb7e614afda8,t13d1516h2_8daaf6152771_d8a2da3f94cd,1:bJq1PiwjwM7AmCnSqUube+pDrLE=,,,,,
1759293168.660895,C8ba4P2Ku3hZfIovQj,10.0.0.1,40317,172.253.118.94,443,TLSv13,TLS_AES_128_GCM_SHA256,unknown-4588,beacons.gcp.gvt2.com,True,False,Cs,ca54b214c04796938762bf83770733cb,2b0648ab686ee45e0e7c35fcfb0eea7e,q13d0313h3_55b375c5d22e_226f3f127bbe,,,,,,
1759293179.767703,CYFUFh2r0OwEWWEhxg,10.0.0.1,42202,172.253.118.94,443,TLSv13,TLS_AES_128_GCM_SHA256,unknown-4588,beacons.gcp.gvt2.com,True,False,Cs,bbf312e43523536b3a09a0a8bcacb528,2b0648ab686ee45e0e7c35fcfb0eea7e,q13d0313h3_55b375c5d22e_226f3f127bbe,,,,,,
1759293931.487976,CZUPfH1tCv0xAnSQmg,10.0.0.1,39444,20.189.173.4,443,TLSv13,TLS_AES_256_GCM_SHA384,secp384r1,mobile.events.data.microsoft.com,False,True,CjiICs,06c7c8851b69f67e31df21d5075e2dfd,46ca3a127f5443353dfb8cc2e16197e5,t13d181200_5d04281c6031_02c8e53ee398,1:+/9uKIR0KrlR9jXfRNcqa9Wos4E=,,,,,
1759293229.822867,C0x1r01b7o3gdSp5ae,10.0.0.1,54343,172.253.118.94,443,TLSv13,TLS_AES_128_GCM_SHA256,unknown-4588,beacons.gcp.gvt2.com,True,False,Cs,f5d70f90544af584f625fac113932734,2b0648ab686ee45e0e7c35fcfb0eea7e,q13d0313h3_55b375c5d22e_226f3f127bbe,,,,,,
1759292966.301893,CKdBd32Z9oolXRU2Gj,10.0.0.1,52940,142.251.12.105,443,TLSv13,TLS_AES_128_GCM_SHA256,unknown-4588,www.google.com,True,False,Cs,15a382d127770cae24943dc498809a0a,2b0648ab686ee45e0e7c35fcfb0eea7e,q13d0313h3_55b375c5d22e_226f3f127bbe,,,,,,
1759293940.294783,CvX71pxOabidEi6l3,10.0.0.1,48816,140.82.112.21,443,TLSv13,TLS_AES_128_GCM_SHA256,x25519,telemetry.individual.githubcopilot.com,False,True,CsiI,51bddd625044f75a235ba857ac8b0145,f4febc55ea12b31ae17cfb7e614afda8,t13d181100_5d04281c6031_ef7df7f74e48,1:x6x7zbuiTIkBLpEYgpiJcMfrYjo=,,,,,
1759293307.591421,C9pLXbyWsRfEdrVUg,10.0.0.1,34796,20.205.243.168,443,TLSv13,TLS_AES_128_GCM_SHA256,x25519,api.github.com,False,True,CsiI,1aad833fa8313e70ac9ce3fc861cf42c,f4febc55ea12b31ae17cfb7e614afda8,t13d1516h2_8daaf6152771_d8a2da3f94cd,1:U53jaDLY0gRUXXjFAiH5UEeN0cY=,,,,,
1759293308.069552,CmyRMo1Fg05eR4Hvj4,10.0.0.1,55754,140.82.112.21,443,TLSv13,TLS_AES_128_GCM_SHA256,x25519,collector.github.com,False,True,CsiI,df2d3963323119d51eb9f8de2c743dd1,f4febc55ea12b31ae17cfb7e614afda8,t13d1516h2_8daaf6152771_d8a2da3f94cd,1:6+9DqRamqMaujrl6ZmEbxZNxpBE=,,,,,
1759293305.838386,Ct323d4pD9saXWCdPc,10.0.0.1,52458,185.199.108.154,443,TLSv13,TLS_AES_128_GCM_SHA256,unknown-4588,github.githubassets.com,False,True,CsiI,dbbf591386212a367ad5d76caee34aaa,f4febc55ea12b31ae17cfb7e614afda8,t13d1516h2_8daaf6152771_d8a2da3f94cd,1:4BemjkBynZCGGFMSA/xgBLdRi6U=,,,,,
1759293307.784811,CinfTu1RC4xcR1xuv8,10.0.0.1,55736,140.82.112.21,443,TLSv13,TLS_AES_128_GCM_SHA256,x25519,collector.github.com,False,True,CsiI,6c89f9ed22a4fd9180d1b6dc420cb526,f4febc55ea12b31ae17cfb7e614afda8,t13d1516h2_8daaf6152771_d8a2da3f94cd,1:Zkj8ZyiYdY4jOQEim4SZUN+uK0I=,,,,,
1759294004.730249,CjtCUF19HrGKoQIoO6,10.0.0.1,36072,142.251.12.91,443,TLSv13,TLS_AES_128_GCM_SHA256,unknown-4588,www.youtube.com,True,False,Cs,471b160a7e531930fe5c0be60db90a75,2b0648ab686ee45e0e7c35fcfb0eea7e,q13d0313h3_55b375c5d22e_226f3f127bbe,,,,,,
1759293308.025938,C44ZA44mLGp9CWrE51,10.0.0.1,55742,140.82.112.21,443,TLSv13,TLS_AES_128_GCM_SHA256,x25519,collector.github.com,False,False,Csi,db0f9f69fddd75720ee5dced515dece7,f4febc55ea12b31ae17cfb7e614afda8,t13d1516h2_8daaf6152771_d8a2da3f94cd,,,,,,
1759293322.860093,C4VKfz3Jp3QghZXTa7,10.0.0.1,57268,20.205.243.165,443,TLSv13,TLS_AES_128_GCM_SHA256,x25519,codeload.github.com,False,True,CsiI,789cf7025ca7db915de81a7eb0ec41dc,f4febc55ea12b31ae17cfb7e614afda8,t13d1516h2_8daaf6152771_d8a2da3f94cd,1:bL+ldIqeq5k3tzrGZr7yFqHqHK0=,,,,,
1759294104.490581,CE0YDk3PupfJLeunKa,10.0.0.1,55802,172.64.155.209,443,TLSv13,TLS_AES_128_GCM_SHA256,unknown-4588,chatgpt.com,True,True,CsiI,e0228feb5a469b3064c2281a7ca64690,2b0648ab686ee45e0e7c35fcfb0eea7e,t13d1517h2_8daaf6152771_b6f405a00624,1:/NPeEUK7V/1Vxysh5upzNLeZ1Ho=,,,,,
1759293344.988403,CQ1Vlw1q6nXCOTFBba,10.0.0.1,48628,142.250.4.93,443,TLSv13,TLS_AES_128_GCM_SHA256,unknown-4588,sb-ssl.google.com,False,True,CsiI,c0ed50b7ebda4d24d01dc4a7e9062bd1,eb1d94daa7e0344597e756a1fb6e7054,t13d1516h2_8daaf6152771_d8a2da3f94cd,1:p9SjvCH0IDwrXUFND3usv8cEcjo=,,,,,
1759293303.817963,CA9bSu1cK6K6NBdwr5,10.0.0.1,53602,74.125.24.113,443,TLSv13,TLS_AES_128_GCM_SHA256,unknown-4588,play.google.com,True,False,Cs,c7c1d7e5602110e148fe3808a807aa25,2b0648ab686ee45e0e7c35fcfb0eea7e,q13d0313h3_55b375c5d22e_226f3f127bbe,,,,,,
1759293302.864373,CW8uy1V6NvsuKqhll,10.0.0.1,48751,74.125.130.138,443,TLSv13,TLS_AES_128_GCM_SHA256,unknown-4588,encrypted-tbn0.gstatic.com,True,False,Cs,2cb46ae7894055d0ff416363ffc28fc4,2b0648ab686ee45e0e7c35fcfb0eea7e,q13d0313h3_55b375c5d22e_226f3f127bbe,,,,,,
1759293303.590254,CR39Cm1ONAMBrBlH33,10.0.0.1,58675,142.251.10.149,443,TLSv13,TLS_AES_128_GCM_SHA256,unknown-4588,static.doubleclick.net,True,False,Cs,32e12a0b0d234b46dfc6183e10cfcf76,2b0648ab686ee45e0e7c35fcfb0eea7e,q13d0313h3_55b375c5d22e_226f3f127bbe,,,,,,
1759293303.105538,C4c4ff3MNyOXEJx97h,10.0.0.1,38735,142.251.12.84,443,TLSv13,TLS_AES_128_GCM_SHA256,unknown-4588,accounts.google.com,True,False,Cs,f1e4e9844438ae104e1eb6fd28122bfa,2b0648ab686ee45e0e7c35fcfb0eea7e,q13d0313h3_55b375c5d22e_226f3f127bbe,,,,,,
1759293302.819852,Cr0iwk3zTu3wEPZaac,10.0.0.1,40231,64.233.170.95,443,TLSv13,TLS_AES_128_GCM_SHA256,unknown-4588,ogads-pa.clients6.google.com,True,False,Cs,b0ae5c345e5355f9f7a07d074b6a4d25,2b0648ab686ee45e0e7c35fcfb0eea7e,q13d0313h3_55b375c5d22e_226f3f127bbe,,,,,,
1759293302.703391,CYncxI1oYqO963Zhrk,10.0.0.1,43170,172.217.194.156,443,TLSv13,TLS_AES_128_GCM_SHA256,unknown-4588,www.googleadservices.com,True,False,Cs,102ea029f58c8402f9fd675d1b793c51,2b0648ab686ee45e0e7c35fcfb0eea7e,q13d0313h3_55b375c5d22e_226f3f127bbe,,,,,,
1759293303.200477,CG2W6z43BwrEjahXsc,10.0.0.1,49479,172.253.118.91,443,TLSv13,TLS_AES_128_GCM_SHA256,unknown-4588,www.youtube.com,True,False,Cs,a5f02b45ad661cc0918179c8e6ebfd62,2b0648ab686ee45e0e7c35fcfb0eea7e,q13d0313h3_55b375c5d22e_226f3f127bbe,,,,,,
1759293303.22438,CqHrsS1QKVasZk8f09,10.0.0.1,46653,172.67.210.207,443,TLSv13,TLS_AES_128_GCM_SHA256,unknown-4588,cloudflare-ech.com,False,False,Cs,8192a022e65003f24173dac2ae5bd64e,eb1d94daa7e0344597e756a1fb6e7054,q13d0311h3_55b375c5d22e_653d80c3fe9d,,,,,,
1759293295.711505,Cj067i3oycbTlKab44,10.0.0.1,55922,74.125.24.101,443,TLSv13,TLS_AES_128_GCM_SHA256,unknown-4588,play.google.com,True,False,Cs,8433d23e09f8e4a645e1e7396bf85e71,2b0648ab686ee45e0e7c35fcfb0eea7e,q13d0313h3_55b375c5d22e_226f3f127bbe,,,,,,
1759293306.983849,ChYH8vGmPIQk9vU9h,10.0.0.1,55341,74.125.200.95,443,TLSv13,TLS_AES_128_GCM_SHA256,unknown-4588,content-autofill.googleapis.com,False,False,Cs,a417940593af43191927de951c16d382,eb1d94daa7e0344597e756a1fb6e7054,q13d0311h3_55b375c5d22e_653d80c3fe9d,,,,,,
1759293314.708277,CXjvjc4sUlOvXRyqa,10.0.0.1,48864,74.125.68.100,443,TLSv13,TLS_AES_128_GCM_SHA256,unknown-4588,accounts.youtube.com,True,False,Cs,fac40d035c21c8c1af5b594d3bb1f724,2b0648ab686ee45e0e7c35fcfb0eea7e,q13d0313h3_55b375c5d22e_226f3f127bbe,,,,,,
1759293305.938699,CQ6aN53lyvB2zpQDCg,10.0.0.1,55083,74.125.24.91,443,TLSv13,TLS_AES_128_GCM_SHA256,unknown-4588,safebrowsing.google.com,False,False,Cs,1038eacda103fa8641597bc93b42c399,eb1d94daa7e0344597e756a1fb6e7054,q13d0311h3_55b375c5d22e_653d80c3fe9d,,,,,,
1759294117.249449,CCJHhf3Szkq8Efyb6,10.0.0.1,46086,140.82.113.22,443,TLSv13,TLS_AES_128_GCM_SHA256,x25519,collector.github.com,False,True,CsiI,c2cda926c9bdb8b62013845ccc2dbf23,f4febc55ea12b31ae17cfb7e614afda8,t13d1517h2_8daaf6152771_b6f405a00624,1:t5nPSpVgfRC6/FVkMcmDa1Fe05o=,,,,,
1759294116.948336,COqmA7493W1Pb6EXS5,10.0.0.1,46082,140.82.113.22,443,TLSv13,TLS_AES_128_GCM_SHA256,x25519,collector.github.com,False,True,CsiI,66bbab9a748db5fb57a4965a46403260,f4febc55ea12b31ae17cfb7e614afda8,t13d1517h2_8daaf6152771_b6f405a00624,1:7mtb0txaW+OHPDeyD1KhOhoKDKU=,,,,,
1759293317.528475,CcMLu842hNlJ7SlLKf,10.0.0.1,48728,64.233.170.113,443,TLSv13,TLS_AES_128_GCM_SHA256,unknown-4588,clients4.google.com,True,False,Cs,02306598f6aa02777f814707e6d7ea36,2b0648ab686ee45e0e7c35fcfb0eea7e,q13d0313h3_55b375c5d22e_226f3f127bbe,,,,,,
1759293399.704692,CotCFJ2qXEF43CWgE4,10.0.0.1,50390,13.107.5.93,443,TLSv13,TLS_AES_256_GCM_SHA384,secp384r1,default.exp-tas.com,False,True,CjiICs,779808124e171deaf69080a29d2184b7,46ca3a127f5443353dfb8cc2e16197e5,t13d1812h1_5d04281c6031_ef7df7f74e48,1:ptsw+4k3ZbMCHnvio1pAk8JYgcY=,,,,,
1759293399.658951,CXvh543xkKPiZcKQIi,10.0.0.1,48790,20.205.243.168,443,TLSv13,TLS_AES_128_GCM_SHA256,x25519,api.github.com,False,True,CsiI,1a3153f314dc13e133dc71d113a81b16,f4febc55ea12b31ae17cfb7e614afda8,t13d1812h2_5d04281c6031_ef7df7f74e48,1:boL0MDSbPv2oEdy3M9UbKk7fIpI=,,,,,
1759293397.425437,CjG93k3CeDHV3tnFP1,10.0.0.1,55516,13.107.5.93,443,TLSv13,TLS_AES_256_GCM_SHA384,secp384r1,default.exp-tas.com,False,True,CjiICs,779808124e171deaf69080a29d2184b7,46ca3a127f5443353dfb8cc2e16197e5,t13d1812h1_5d04281c6031_ef7df7f74e48,1:k51+txkDiAKoFDlTCFcTa5y/M4M=,,,,,
1759293398.564865,CmfwMo1ediYZ89pmNk,10.0.0.1,34932,150.171.74.16,443,TLSv13,TLS_AES_256_GCM_SHA384,secp384r1,marketplace.visualstudio.com,False,True,CjiICs,38a7344c511b383585c3738bbd39c6cb,46ca3a127f5443353dfb8cc2e16197e5,t13d1516h2_8daaf6152771_d8a2da3f94cd,1:4gCkciZmVgaY8+tkyy7gLVrWs7o=,,,,,
1759293398.67795,CSciRt3OjadCzam4Q8,10.0.0.1,37326,13.107.226.59,443,TLSv13,TLS_AES_256_GCM_SHA384,secp256r1,main.vscode-cdn.net,False,True,CjiICs,110dd637a6c0b1e33f67b8b67c1c5a87,46ca3a127f5443353dfb8cc2e16197e5,t13d1516h2_8daaf6152771_d8a2da3f94cd,1:kFUrzG188ZrqZV1nzgOcvmEZuNk=,,,,,
1759293399.255678,CiPMzkBOTQXpVIzw9,10.0.0.1,54098,140.82.112.21,443,TLSv13,TLS_AES_128_GCM_SHA256,x25519,education.github.com,False,True,CsiI,3894c9ea5c784b79a8156df5c32ac289,f4febc55ea12b31ae17cfb7e614afda8,t13d1516h2_8daaf6152771_d8a2da3f94cd,1:p730TVvwmvj0s2kn+KYeH23z3iE=,,,,,
1759293401.792667,CpX4Ax1oiOHbv5Kkvh,10.0.0.1,58534,140.82.114.22,443,TLSv13,TLS_AES_128_GCM_SHA256,x25519,api.individual.githubcopilot.com,False,True,CsiI,1a3153f314dc13e133dc71d113a81b16,f4febc55ea12b31ae17cfb7e614afda8,t13d1812h2_5d04281c6031_ef7df7f74e48,1:BZo8OTrcOkJMzCaNzQQnR7cg08E=,,,,,
1759293399.89851,CY89dq4oY1sgH1DA08,10.0.0.1,34326,20.189.172.33,443,TLSv13,TLS_AES_256_GCM_SHA384,secp384r1,westus-0.in.applicationinsights.azure.com,False,True,CjiICs,5ba75848253d223678feccc80ac29a5f,46ca3a127f5443353dfb8cc2e16197e5,t13d181100_5d04281c6031_ef7df7f74e48,1:dsc3fNTVKE6I0JGgNWUGTvcxtfo=,,,,,
1759294140.789204,CMmgOU27udca2dtNGh,10.0.0.1,57760,20.189.173.15,443,TLSv13,TLS_AES_256_GCM_SHA384,secp384r1,mobile.events.data.microsoft.com,False,True,CjiICs,34922c34cd0e3615b3906a6ed96a6e45,46ca3a127f5443353dfb8cc2e16197e5,t13d1517h2_8daaf6152771_b6f405a00624,1:P4tFHSZp9nIL0TcK6iK4IaovcSY=,,,,,
1759293401.771822,Ct71GS3CDJGrOUGtu7,10.0.0.1,56852,140.82.113.22,443,TLSv13,TLS_AES_128_GCM_SHA256,x25519,telemetry.individual.githubcopilot.com,False,True,CsiI,1a3153f314dc13e133dc71d113a81b16,f4febc55ea12b31ae17cfb7e614afda8,t13d1812h2_5d04281c6031_ef7df7f74e48,1:8SKaCA1thDVTEC5WT5/RQutLQqQ=,,,,,
1759293403.027977,CKrJhescYgFzmxDJ4,10.0.0.1,48794,114.232.92.35,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,ms-python.gallerycdn.azure.cn,False,True,CsiI,ef18168a7f6f78c3fd90f53b37279d32,15af977ce25de452b96affa2addb1036,t13d1516h2_8daaf6152771_d8a2da3f94cd,1:raPUNnQi1vB2J9VBMKDH4kk0pkY=,,,,,
1759293400.181237,CBefHq2BsEMz2urKye,10.0.0.1,34608,20.44.10.122,443,TLSv13,TLS_AES_256_GCM_SHA384,secp384r1,mobile.events.data.microsoft.com,False,True,CjiICs,5ba75848253d223678feccc80ac29a5f,46ca3a127f5443353dfb8cc2e16197e5,t13d181100_5d04281c6031_ef7df7f74e48,1:ZYhTsd9bDc8j1tGaEmugUoxaceI=,,,,,
1759293400.175989,CLCZOjyLbzgfB4MEl,10.0.0.1,58502,140.82.114.22,443,TLSv13,TLS_AES_128_GCM_SHA256,x25519,api.individual.githubcopilot.com,False,False,Csi,85d314c0fa25c80c6c99bdd916c988bb,f4febc55ea12b31ae17cfb7e614afda8,t13d1516h2_8daaf6152771_d8a2da3f94cd,,,,,,
1759293399.928812,CRpDVac9vyJ4FP9V1,10.0.0.1,54110,140.82.112.21,443,TLSv13,TLS_AES_128_GCM_SHA256,x25519,copilot-telemetry.githubusercontent.com,False,True,CsiI,1a3153f314dc13e133dc71d113a81b16,f4febc55ea12b31ae17cfb7e614afda8,t13d1812h2_5d04281c6031_ef7df7f74e48,1:24Em3RyCCzsxBT8AEEKqetGqU+g=,,,,,
1759293402.022935,CxrsdTs0Lfe0QbUmk,10.0.0.1,39226,125.234.51.43,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,github.gallerycdn.vsassets.io,False,True,CsiI,1931f86ef001c45efbf0e9c828750078,15af977ce25de452b96affa2addb1036,t13d1516h2_8daaf6152771_d8a2da3f94cd,1:VIeZc5mLZE06QBnZWSDZWLK7D9A=,,,,,
1759293402.549303,CSDxsq0k7pyU3OAk4,10.0.0.1,34340,20.189.172.33,443,TLSv13,TLS_AES_256_GCM_SHA384,secp384r1,westus-0.in.applicationinsights.azure.com,False,True,CjiICs,06c7c8851b69f67e31df21d5075e2dfd,46ca3a127f5443353dfb8cc2e16197e5,t13d181200_5d04281c6031_02c8e53ee398,1:7kIeM6s98TdTujaWhvz/CyArKF4=,,,,,
1759293402.264839,CO2hA92wS2Y4JNtvFe,10.0.0.1,34948,150.171.74.16,443,TLSv13,TLS_AES_256_GCM_SHA384,secp384r1,github.gallery.vsassets.io,False,True,CjiICs,54063340f328a8feb48898c0f7cab279,46ca3a127f5443353dfb8cc2e16197e5,t13d1516h2_8daaf6152771_d8a2da3f94cd,1:Hf7viyu6FJechQXjpTDcaaOed4o=,,,,,
1759293402.021719,CR8uV51sABeVg5oTy4,10.0.0.1,49844,125.234.51.48,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,mechatroner.gallerycdn.vsassets.io,False,True,CsiI,a0693a0dc00b2b7b5d0a0d2023054fec,15af977ce25de452b96affa2addb1036,t13d1516h2_8daaf6152771_d8a2da3f94cd,1:Jwkv6JqZTN5SlCBrO5pVi2eIrbo=,,,,,
1759294151.21468,CrgVRK16DVokb18M6i,10.0.0.1,58768,104.18.32.47,443,TLSv13,TLS_AES_128_GCM_SHA256,unknown-4588,chatgpt.com,True,True,CsiI,2f23ff253a85ce5ac1553dfe626c7fdf,2b0648ab686ee45e0e7c35fcfb0eea7e,t13d1517h2_8daaf6152771_b6f405a00624,1:Cje8q9ZcShFKYTELN6d7RoigkOQ=,,,,,
1759294151.441282,CwuDe346HgJnqBkNw5,10.0.0.1,37992,104.18.39.21,443,TLSv13,TLS_AES_128_GCM_SHA256,unknown-4588,ws.chatgpt.com,True,True,CsiI,5ecf5b6880d1851d23c137f5189233a9,2b0648ab686ee45e0e7c35fcfb0eea7e,t13d1516h1_8daaf6152771_0d365e64def3,1:10ra+xmdDG85AbiADKBLk6sO57M=,,,,,
1759294161.770213,CRD4m23KOSo6AWgpb2,10.0.0.1,48020,216.239.34.157,443,TLSv13,TLS_AES_128_GCM_SHA256,unknown-4588,tunnel.googlezip.net,False,True,CsiI,3f669acbf6a42247f36070e848cc700a,eb1d94daa7e0344597e756a1fb6e7054,t13d1516h2_8daaf6152771_d8a2da3f94cd,1:wBDYUwNkxE298k7gZ1B3yXq9cNM=,,,,,
1759293402.356028,CYjCfqROeJ9WxSOkj,10.0.0.1,34620,20.44.10.122,443,TLSv13,TLS_AES_256_GCM_SHA384,secp384r1,mobile.events.data.microsoft.com,False,True,CjiICs,06c7c8851b69f67e31df21d5075e2dfd,46ca3a127f5443353dfb8cc2e16197e5,t13d181200_5d04281c6031_02c8e53ee398,1:1BWXWijDlr9eGsPHY9Z3CUzKFFE=,,,,,
1759294164.594223,Cob6WR3pvmRzcveg7j,10.0.0.1,40210,216.239.34.21,443,TLSv13,TLS_AES_128_GCM_SHA256,x25519,go.dev,False,True,CsiI,242f9471c34355b8b198ad63b263b548,eb1d94daa7e0344597e756a1fb6e7054,t13d1516h2_8daaf6152771_d8a2da3f94cd,1:mqccpPBIULcW8XNwFZB2ESloBkU=,,,,,
1759293400.005232,CBFyQsqwcB2yMEvzj,10.0.0.1,58348,104.212.68.135,443,TLSv13,TLS_AES_256_GCM_SHA384,secp256r1,main.vscode-cdn.net,False,True,CjiICs,3f65b137d97175815d5db0bd2132a42c,46ca3a127f5443353dfb8cc2e16197e5,t13d1516h2_8daaf6152771_d8a2da3f94cd,1:iN0LEIeqRyKftUK8YtFt34Q9SSU=,,,,,
1759293400.17599,Cxahk81VjYbQYCqW5b,10.0.0.1,54118,140.82.112.21,443,TLSv13,TLS_AES_128_GCM_SHA256,x25519,copilot-telemetry.githubusercontent.com,False,True,CsiI,51bddd625044f75a235ba857ac8b0145,f4febc55ea12b31ae17cfb7e614afda8,t13d181100_5d04281c6031_ef7df7f74e48,1:jcaisPdXt+GbrCzOrcpgbtD9Ot0=,,,,,
1759294165.255358,CTkEbe3RolHX5RjcTe,10.0.0.1,49772,74.125.130.113,443,TLSv13,TLS_AES_128_GCM_SHA256,unknown-4588,www.google-analytics.com,False,True,CsiI,3ce025cd8c04f6e6c531280c0fee8342,eb1d94daa7e0344597e756a1fb6e7054,t13d1516h2_8daaf6152771_d8a2da3f94cd,1:tbuCfoe03rHDwaUt9Q51MbCgahI=,,,,,
1759293402.074006,Cd7BX62FX5E3s8ZJb4,10.0.0.1,39242,125.234.51.43,443,TLSv13,TLS_AES_256_GCM_SHA384,x25519,ms-vscode.gallerycdn.vsassets.io,False,True,CsiI,6ce2b55d99d35ca3c4efd4a9fc4f4e02,15af977ce25de452b96affa2addb1036,t13d1516h2_8daaf6152771_d8a2da3f94cd,1:0CMwWbvfD+hvYo/KFzuufcdqqlQ=,,,,,
